cust_id,gender
3603,0.22100983197252358
3604,0.4090623475892485
3605,0.36366143857717026
3606,0.46400776024043744
3607,0.26034293959028165
3608,0.3524215484429268
3609,0.2963193694594738
3610,0.38582547102558573
3611,0.5351211022134811
3612,0.6831151330464338
3613,0.2326352249348276
3614,0.6995014576566564
3615,0.22090265225709388
3616,0.33320981308947617
3617,0.8531908756308665
3618,0.3754368704203494
3619,0.17293760311653028
3620,0.32061756573916844
3621,0.5215098314291194
3622,0.4889683116309757
3623,0.5870144243253747
3624,0.2683921976817738
3625,0.43471264090008205
3626,0.29014696485725266
3627,0.23847350207688778
3628,0.5147000729702985
3629,0.24017521322691396
3630,0.2312628310719295
3631,0.6645593062961701
3632,0.4776528770824564
3633,0.24293861796742475
3634,0.5649124151655807
3635,0.34456153113325844
3636,0.33300646016368346
3637,0.46918185980060206
3638,0.12547437143977686
3639,0.7399922360403771
3640,0.4844887303978946
3641,0.19944484711641133
3642,0.7409443241441998
3643,0.37932071264365563
3644,0.30998617036823145
3645,0.5935660179846746
3646,0.24732836174864706
3647,0.3557660740887583
3648,0.5778224937212767
3649,0.48500892660918143
3650,0.2119708256672281
3651,0.47231655200581035
3652,0.35959223929714723
3653,0.47287447420980366
3654,0.590717058833044
3655,0.2274169729714658
3656,0.4430773020295749
3657,0.34930558477904944
3658,0.16090275439499316
3659,0.14873072766665235
3660,0.26785659449775656
3661,0.39682867757354595
3662,0.2998679283106454
3663,0.5083580530990136
3664,0.5200636378207848
3665,0.601586049707232
3666,0.3137616060490254
3667,0.2448684417135314
3668,0.32726784315072566
3669,0.3467886132749797
3670,0.3140324791401392
3671,0.7415248740884868
3672,0.2961879684681575
3673,0.423300573246064
3674,0.47659423983788135
3675,0.31804619471085455
3676,0.26066932863766584
3677,0.5613895196475047
3678,0.32882273287324304
3679,0.45139159569806314
3680,0.3375914247420674
3681,0.6031340568793139
3682,0.4836025382222615
3683,0.1446294011832038
3684,0.46998512333684817
3685,0.38597004399364543
3686,0.29240797217762887
3687,0.38155269537170017
3688,0.37892773372334954
3689,0.5619976873930205
3690,0.4012737914817316
3691,0.20023676441406518
3692,0.3180969669890318
3693,0.4051425518000194
3694,0.2554009424007656
3695,0.785867037367767
3696,0.5149155062807539
3697,0.3334615082828851
3698,0.28087298509844616
3699,0.4271290016593397
3700,0.3960922408964964
3701,0.34562944991541755
3702,0.3000243988648309
3703,0.5518118301816944
3704,0.2927997848628472
3705,0.6027480686590256
3706,0.36447477269921097
3707,0.2431931552107625
3708,0.28159408729065094
3709,0.3670198702274981
3710,0.24677836588298405
3711,0.2855792090142389
3712,0.6186387472570279
3713,0.28665648043486197
3714,0.44196577364165196
3715,0.17386098029592928
3716,0.12181949302140833
3717,0.48144180177183676
3718,0.15436025023378
3719,0.35267327524913
3720,0.334385085317434
3721,0.5565743963386168
3722,0.2545769509060394
3723,0.3023028730897014
3724,0.3935304565559866
3725,0.46076835624753926
3726,0.6025511619448174
3727,0.3100609061404469
3728,0.4167578049063234
3729,0.640467343883743
3730,0.40618180496981376
3731,0.4394327707265698
3732,0.4179779345973038
3733,0.7166989734337138
3734,0.1795587352967032
3735,0.28579666534782866
3736,0.14371733393614528
3737,0.44741555840366914
3738,0.2944681965018379
3739,0.8373005086225214
3740,0.5470517120765959
3741,0.5229107189906054
3742,0.1870466650086253
3743,0.2456089536716581
3744,0.4407452528765387
3745,0.329352089787977
3746,0.4635441196774087
3747,0.29131729955715524
3748,0.13922131306291105
3749,0.6412620713288025
3750,0.2621313317647238
3751,0.48900268843172556
3752,0.23763227627241565
3753,0.7812290516241901
3754,0.3591349353850058
3755,0.6448884375474013
3756,0.6351008015681284
3757,0.3937329381560237
3758,0.39080695526708564
3759,0.4263341363339525
3760,0.24796087552471408
3761,0.37790225673771033
3762,0.2516553075685461
3763,0.1466372026091939
3764,0.5572995544707363
3765,0.12674986587722312
3766,0.42656326351695817
3767,0.4940584234572032
3768,0.23406487538526552
3769,0.2884380167900819
3770,0.5383825048875399
3771,0.17882850376153275
3772,0.5571733911475972
3773,0.32346485699382366
3774,0.21694162111619678
3775,0.5201378997966389
3776,0.7191955768409338
3777,0.3092636659339332
3778,0.36922955161704396
3779,0.4989686650840711
3780,0.49583517488637785
3781,0.4134686118047646
3782,0.29546993714891945
3783,0.31485025673889794
3784,0.5297076079079757
3785,0.7091185295216952
3786,0.4179253425698077
3787,0.346539033793534
3788,0.49583517488637785
3789,0.1503231781441506
3790,0.15583659811340847
3791,0.32149835507191216
3792,0.5970929466200827
3793,0.582059544255475
3794,0.3888119610079968
3795,0.4311264661161333
3796,0.17933125945273143
3797,0.5022407070535699
3798,0.15814508114640416
3799,0.5113675064588143
3800,0.13258700491478553
3801,0.17022788784550533
3802,0.1757179156662277
3803,0.23755560216970334
3804,0.27126095970010305
3805,0.5018362936928149
3806,0.4336490336201951
3807,0.18374203216925536
3808,0.510849041748464
3809,0.19932288297091907
3810,0.2573426684151588
3811,0.6142533094206023
3812,0.5144015887124666
3813,0.6071360443943181
3814,0.3341115217714955
3815,0.5494234511452396
3816,0.3191749940159052
3817,0.22707802439479083
3818,0.3700416829086278
3819,0.4522580885042642
3820,0.42562416394485064
3821,0.43110049261680666
3822,0.34138958341339876
3823,0.2379605533620373
3824,0.25784318021890035
3825,0.5232999180009388
3826,0.26892023296018996
3827,0.2574663009238671
3828,0.24609626150610858
3829,0.4422069561255442
3830,0.7852913533349153
3831,0.3825635501710322
3832,0.3607807850084182
3833,0.202936735278862
3834,0.33188455740725237
3835,0.16573012873878884
3836,0.31144339324725967
3837,0.18663387743373394
3838,0.4985673288485032
3839,0.49007140105459646
3840,0.34795414508682304
3841,0.2788298524143646
3842,0.4095560393855987
3843,0.2564154643137797
3844,0.5264495003297034
3845,0.07106054659086732
3846,0.34029993011946935
3847,0.1807042553658289
3848,0.2578924960854539
3849,0.6220575705438168
3850,0.24948601037611778
3851,0.21958580823941462
3852,0.3714221774632304
3853,0.5265805685671509
3854,0.3745559274099922
3855,0.18574906684340084
3856,0.45511455377797855
3857,0.3337948315676011
3858,0.37899706630742963
3859,0.31886975875005397
3860,0.8230235757706065
3861,0.14023125315634138
3862,0.35294199221230377
3863,0.524931373007729
3864,0.3742892744250821
3865,0.5502019750927291
3866,0.5416546458388148
3867,0.5217465240216538
3868,0.4790708421803236
3869,0.3917239676056174
3870,0.321891769140807
3871,0.3404627643353031
3872,0.5021097212291096
3873,0.3927461580674446
3874,0.4017314309412117
3875,0.11684324384617151
3876,0.450851649850084
3877,0.30943932538140656
3878,0.4662788168914025
3879,0.6123753803538005
3880,0.3326737822857956
3881,0.1642813419602487
3882,0.3259985254511737
3883,0.4378829072623338
3884,0.22188849321227858
3885,0.581169576754197
3886,0.4822709870652479
3887,0.3865320799714975
3888,0.46206992945425573
3889,0.28136295102843234
3890,0.5970929466200827
3891,0.37207580172119287
3892,0.1268667009620207
3893,0.10026025478160902
3894,0.16858660758670452
3895,0.1596139758596105
3896,0.2562413628060211
3897,0.15562485943581472
3898,0.625160719932747
3899,0.4246356340214739
3900,0.6618433426281538
3901,0.5227496108462386
3902,0.3712997868714705
3903,0.39275917386181514
3904,0.40971438669906846
3905,0.2113510389896954
3906,0.48317642046288495
3907,0.23842447033319353
3908,0.3438706683186977
3909,0.523962445469049
3910,0.14084124419112445
3911,0.2275373304746013
3912,0.5141864324644468
3913,0.5054620959705121
3914,0.38874006265694966
3915,0.19216730063805143
3916,0.29382606009837675
3917,0.5626578286382269
3918,0.5430458270110619
3919,0.11625454075357536
3920,0.6664987118036784
3921,0.5361880126938718
3922,0.4448074206333122
3923,0.7953492769307817
3924,0.3949009126978501
3925,0.1726650251240991
3926,0.34655951484474945
3927,0.12296644520937618
3928,0.5518777531856499
3929,0.5207510990410864
3930,0.33684505191214187
3931,0.2298356437479836
3932,0.705330142386604
3933,0.47540803974680135
3934,0.15683767725103184
3935,0.3159984065937297
3936,0.15978960537723097
3937,0.318373596590212
3938,0.6984986785754941
3939,0.47643534863360104
3940,0.4425201543491424
3941,0.32381516184440823
3942,0.10645469734411288
3943,0.2300583254964281
3944,0.15331414954039133
3945,0.3335256530790445
3946,0.3974493704737464
3947,0.08422820162336289
3948,0.38141008459733894
3949,0.5018915512104443
3950,0.4278988669050377
3951,0.3328129217286476
3952,0.24701199801938697
3953,0.3541998634184143
3954,0.7792057807432202
3955,0.39130141938566265
3956,0.3238656355040069
3957,0.15648528558153454
3958,0.4154286663506904
3959,0.3888119610079968
3960,0.5963351151435616
3961,0.49136931132745354
3962,0.5509217034494077
3963,0.14501244107357586
3964,0.40697342280162535
3965,0.6494712923287622
3966,0.23240596595358035
3967,0.3347042957973183
3968,0.6370010890526236
3969,0.32147592033905553
3970,0.2719287610117327
3971,0.1640928050680543
3972,0.5619976873930205
3973,0.7889976395667065
3974,0.4910685336961568
3975,0.5925392633481248
3976,0.525946029695992
3977,0.28058309706299295
3978,0.4243619818416438
3979,0.6820478773169109
3980,0.4417764617726183
3981,0.16969488152885492
3982,0.3011313443528252
3983,0.3504817596467268
3984,0.36323874036956694
3985,0.1735641995668907
3986,0.16957207184238612
3987,0.24638492395152287
3988,0.26618698536525914
3989,0.5766513431130578
3990,0.32494038945958775
3991,0.5348150281108015
3992,0.1208713746339764
3993,0.15756807760999136
3994,0.1824675988044392
3995,0.3215389023212093
3996,0.2532140226340295
3997,0.29932520726775114
3998,0.5722016274475381
3999,0.7414913139951543
4000,0.37633989876743895
4001,0.37379612988438315
4002,0.3787613539073623
4003,0.18214051141824109
4004,0.4291936496124019
4005,0.23689681392182402
4006,0.4630800303167253
4007,0.4302616651578691
4008,0.4288941164550591
4009,0.3608779405260682
4010,0.3216748874820321
4011,0.49583517488637785
4012,0.3389542975217033
4013,0.406087894724437
4014,0.16953101044845223
4015,0.4192251929208313
4016,0.32942799733202244
4017,0.36634334764101784
4018,0.38166726850652877
4019,0.3390488573849708
4020,0.24972263687296825
4021,0.3428427857376964
4022,0.4799801850198814
4023,0.3429590015980952
4024,0.5616274621638839
4025,0.7019828452999628
4026,0.5207114707242335
4027,0.6184417139807624
4028,0.3653746790618149
4029,0.24043166129577462
4030,0.26616571456424637
4031,0.25615414211302034
4032,0.37787453833475887
4033,0.5460498439606882
4034,0.4946817467158166
4035,0.4422167495801361
4036,0.42774689022675166
4037,0.17647045957569735
4038,0.5894789947389403
4039,0.15625312818358314
4040,0.42165509260047435
4041,0.37323766262393315
4042,0.31771088059829866
4043,0.4317197935986785
4044,0.5248579051337985
4045,0.7243702580064136
4046,0.2657570159190598
4047,0.18407032423053052
4048,0.43421803975942797
4049,0.40312667843576844
4050,0.15642887762781113
4051,0.21877523693754275
4052,0.2849092930742189
4053,0.32983959317408856
4054,0.34472062459897895
4055,0.3622260526290814
4056,0.5061234644621084
4057,0.3326926474944256
4058,0.5939479815051206
4059,0.7684716099709499
4060,0.4594650947778476
4061,0.33029152525261635
4062,0.5288752276267336
4063,0.3653049953959159
4064,0.47059721424460293
4065,0.611824737539814
4066,0.20334321881419962
4067,0.1650413953219957
4068,0.20742238497264895
4069,0.4268985423920858
4070,0.18953629339535324
4071,0.2939195418566269
4072,0.2268532755548245
4073,0.295239525089995
4074,0.29625519334777617
4075,0.44723284652092615
4076,0.3379143643635541
4077,0.23095656329902672
4078,0.5004340267568512
4079,0.1740581571322502
4080,0.5694593642299056
4081,0.2049796868130078
4082,0.35960735682487266
4083,0.3081999599363639
4084,0.19608984978832994
4085,0.4304148745534632
4086,0.5490565811243852
4087,0.42743909871660035
4088,0.30557898745664996
4089,0.2605811461060736
4090,0.266349013837886
4091,0.41091547703817566
4092,0.37707983606377465
4093,0.6179973506756693
4094,0.35315471286603695
4095,0.23712191419627288
4096,0.40922692781408276
4097,0.5133653797667757
4098,0.41452578287687536
4099,0.6178750508502415
4100,0.565075113936911
4101,0.5324212608164057
4102,0.28312075145916327
4103,0.2065736562725914
4104,0.15262392963895058
4105,0.572861599358429
4106,0.16021159439690136
4107,0.4081359333846905
4108,0.3132803065697293
4109,0.3269127850054326
4110,0.12542955630941205
4111,0.5176809448096732
4112,0.43861788231364723
4113,0.34238537223020277
4114,0.5214964771383419
4115,0.6229572406800145
4116,0.22899341375591628
4117,0.4265441722742543
4118,0.32752468819835284
4119,0.4820364143372619
4120,0.3846055819992212
4121,0.7581449216966163
4122,0.5267968462213252
4123,0.3413965139724838
4124,0.761987626704811
4125,0.1851433243447726
4126,0.2048885075909134
4127,0.22961220792763185
4128,0.10692188458392268
4129,0.4247761549225452
4130,0.40866552581775734
4131,0.4602346891952592
4132,0.3569178335565744
4133,0.2849437347144005
4134,0.45631578796492667
4135,0.16688091749068187
4136,0.6102678435650457
4137,0.33629982570379136
4138,0.2825464378133736
4139,0.3925035425636476
4140,0.6307594793400931
4141,0.181853231227627
4142,0.18052597446240282
4143,0.21637003309671418
4144,0.7635390666528173
4145,0.7896248916484533
4146,0.4034199842425484
4147,0.42494742867285135
4148,0.34722696242819917
4149,0.44052729448055317
4150,0.2990766302572431
4151,0.4930169017192382
4152,0.5283546563771558
4153,0.5036960515296861
4154,0.3131687482242301
4155,0.30925787834932505
4156,0.6464723373019383
4157,0.31260492745442425
4158,0.44067788726486706
4159,0.14749390252055666
4160,0.6431483013248699
4161,0.30803092559182343
4162,0.2786329697726509
4163,0.3823455441504602
4164,0.5600120271221223
4165,0.4469333865388746
4166,0.4400307866547755
4167,0.5355049147015362
4168,0.40563653720291826
4169,0.2582159561591911
4170,0.33443334380877715
4171,0.4361737979209689
4172,0.27793107246242194
4173,0.4639152759726918
4174,0.49668062406875263
4175,0.25343048402942403
4176,0.48318004254955665
4177,0.26024757842241003
4178,0.26942588407990825
4179,0.18808641148321797
4180,0.2706630587112491
4181,0.11126701520664149
4182,0.3201027448786136
4183,0.19479601145510408
4184,0.2048885075909134
4185,0.2057922532966955
4186,0.32284833497269916
4187,0.17029970166767275
4188,0.6209229935742107
4189,0.46495791839631523
4190,0.15047904593943356
4191,0.3097934970890627
4192,0.6054948052496528
4193,0.3606708939151409
4194,0.5207920482450373
4195,0.7284673311846633
4196,0.6029595956009508
4197,0.6834493352408869
4198,0.2232976580014176
4199,0.26426179306470204
4200,0.3760788976383192
4201,0.5464301637709744
4202,0.1375038019940978
4203,0.5059583499835846
4204,0.5152856200576289
4205,0.16711628986182886
4206,0.7577169267362817
4207,0.33461618452013775
4208,0.34138958341339876
4209,0.5655313944467832
4210,0.2930428737514073
4211,0.3576667721577961
4212,0.3099673572856095
4213,0.23819705783826134
4214,0.3757988500402871
4215,0.25266167806646017
4216,0.5274377140399875
4217,0.24565473813724026
4218,0.40030773703386163
4219,0.5529523064411275
4220,0.634288204849465
4221,0.25145501148275395
4222,0.37429221993404904
4223,0.14500534327858292
4224,0.19493905079700283
4225,0.25934316055830464
4226,0.4187563045215388
4227,0.48500892660918143
4228,0.48641845197037664
4229,0.3808184573799318
4230,0.5325805278109661
4231,0.4336636198488824
4232,0.3256945844895337
4233,0.26600308454983956
4234,0.38111476651691856
4235,0.6065499617400261
4236,0.1914839897773857
4237,0.5794712243887614
4238,0.7135316784095994
4239,0.391075054722437
4240,0.203913787064375
4241,0.09166145796920032
4242,0.18017993492915796
4243,0.2244701795913346
4244,0.35189789488546924
4245,0.4251999890921641
4246,0.7651617320567564
4247,0.3560041062296167
4248,0.24633794350071334
4249,0.548637714437151
4250,0.21496384009295752
4251,0.42717719153183115
4252,0.17833572807903575
4253,0.3128626317460976
4254,0.41009668215000766
4255,0.26918285688859567
4256,0.1358031265309566
4257,0.4842810951077176
4258,0.5851895713356621
4259,0.8005047466961026
4260,0.4648919159698939
4261,0.17810883634049587
4262,0.1505211642622995
4263,0.19555162856745725
4264,0.3315039489764214
4265,0.13226247668605084
4266,0.7991326352257833
4267,0.3031160778215442
4268,0.11208648312770028
4269,0.21538206492502265
4270,0.39567193856405036
4271,0.3637333917277682
4272,0.17844991300145538
4273,0.6315632744060505
4274,0.6348338418179973
4275,0.3263020552442928
4276,0.4161976737158904
4277,0.39415598922621187
4278,0.24890154288200578
4279,0.4425834923960694
4280,0.5359117775038538
4281,0.4198112527688359
4282,0.4237871398521189
4283,0.3550647630703415
4284,0.5141864324644468
4285,0.20834590554565297
4286,0.2204913523190758
4287,0.40451614449524154
4288,0.31697736579045327
4289,0.6018758799410763
4290,0.3038587308322136
4291,0.2262798807741938
4292,0.7435984007025987
4293,0.5181185846408316
4294,0.13371447764152544
4295,0.2277505374973641
4296,0.5361155691099675
4297,0.3660496566243125
4298,0.21913021957767845
4299,0.45466544771238077
4300,0.18537206385597058
4301,0.2572550410996607
4302,0.17339937934275038
4303,0.20850458370759206
4304,0.3798525198392922
4305,0.49316962250571583
4306,0.3822653367977328
4307,0.1872933152913691
4308,0.36280448457611747
4309,0.16613009758914335
4310,0.32865563155012884
4311,0.5605369401840298
4312,0.40737637662168624
4313,0.3482261098235656
4314,0.33904401853000066
4315,0.5416546458388148
4316,0.4789242557984305
4317,0.4622038779095673
4318,0.20237369485198375
4319,0.5111246825785625
4320,0.24573359555433766
4321,0.30044184595505263
4322,0.37524277575390813
4323,0.3772781729750548
4324,0.41645470013930047
4325,0.4427429908535471
4326,0.4805408070412102
4327,0.5243046643436905
4328,0.24186843927086804
4329,0.22390664516831882
4330,0.41899180329413604
4331,0.34718921073379244
4332,0.5223015311054471
4333,0.2869325210091427
4334,0.32404644590797727
4335,0.25188714317497396
4336,0.5907429531117429
4337,0.4564852648488655
4338,0.6492147323813438
4339,0.2695889431121162
4340,0.2623484114906305
4341,0.49588096659456554
4342,0.49809380808490883
4343,0.20091730533153507
4344,0.4703429091599994
4345,0.18478938271906714
4346,0.1835049041731133
4347,0.2960527868562234
4348,0.43998916481772765
4349,0.7954400390035495
4350,0.2552176240408059
4351,0.1947345671686541
4352,0.29898453276670983
4353,0.475047944427871
4354,0.37254827164661
4355,0.41880824323430743
4356,0.6263671576094191
4357,0.3536527518358016
4358,0.3568268696404578
4359,0.5517301541458363
4360,0.6353523485726879
4361,0.632066418540034
4362,0.32097323519743587
4363,0.45286333782712296
4364,0.23226243912800248
4365,0.3673729943190535
4366,0.12771100528589321
4367,0.3637111935760479
4368,0.13411881781107582
4369,0.3882880973950151
4370,0.43702921958566965
4371,0.49760011599980275
4372,0.5621481223048441
4373,0.4295881425579079
4374,0.2677877537493762
4375,0.3683671127446565
4376,0.44619513562044955
4377,0.25773788793804225
4378,0.3128416740766713
4379,0.5323721624034057
4380,0.49308738394381324
4381,0.20945177112542063
4382,0.4342720589696608
4383,0.5201378997966389
4384,0.40193626747048616
4385,0.38614070426098324
4386,0.33439335268108616
4387,0.5710465448622731
4388,0.30189038812851937
4389,0.6272941141546666
4390,0.3465937353662553
4391,0.4705168848635493
4392,0.517773848218487
4393,0.2436001013987228
4394,0.2035272752300052
4395,0.32414773487526366
4396,0.23292377476489393
4397,0.237243226589038
4398,0.5223015311054471
4399,0.18465990764803375
4400,0.3315761298626084
4401,0.28126683204422404
4402,0.5044902242139381
4403,0.290211849624778
4404,0.29809886348928627
4405,0.7681635437417282
4406,0.3484009938134838
4407,0.4908555950112004
4408,0.4922426305131822
4409,0.38706098855482346
4410,0.44745155958204413
4411,0.3549633435235803
4412,0.17969734201010334
4413,0.28055759890828175
4414,0.3442717282420305
4415,0.4050415251153856
4416,0.4656017572588114
4417,0.2665723699208953
4418,0.2695584289199258
4419,0.2604503957667109
4420,0.18485340817330398
4421,0.3145192368040827
4422,0.44745155958204413
4423,0.43130810590572816
4424,0.654385809618678
4425,0.35143217324832876
4426,0.49949188128078875
4427,0.3017634883464935
4428,0.503400625586557
4429,0.5747867916116685
4430,0.3727861414115377
4431,0.47993551809388396
4432,0.5915402725531634
4433,0.18945338740398354
4434,0.11663463738659356
4435,0.47754692591285763
4436,0.21843528062996595
4437,0.2418663725699854
4438,0.3261026840416189
4439,0.5517301541458363
4440,0.31320674942884213
4441,0.1985447163723795
4442,0.3655647260385063
4443,0.1075101264730584
4444,0.40706500363256587
4445,0.4435114292069079
4446,0.47439328376688517
4447,0.46707985621591985
4448,0.30503391007770014
4449,0.21581796543646162
4450,0.1442286181162908
4451,0.5677679481289584
4452,0.6411158874763392
4453,0.2671102616976524
4454,0.7090587667485964
4455,0.254962071755967
4456,0.2263038436516008
4457,0.18933290349258183
4458,0.24195448173637207
4459,0.3127988207905251
4460,0.3384519519633083
4461,0.3523154494851914
4462,0.379400979714702
4463,0.5019182762427264
4464,0.16986926879280398
4465,0.47472613833279764
4466,0.41165606766414
4467,0.39317052286697457
4468,0.6440459514462158
4469,0.4149516540792956
4470,0.2290002535045979
4471,0.31616229334954055
4472,0.6752016843319271
4473,0.6094039840318194
4474,0.34685632173752207
4475,0.6339749018066332
4476,0.4777145791806549
4477,0.21633124737408263
4478,0.8303573198177704
4479,0.4536048537953883
4480,0.5292677977281031
4481,0.10654932363509863
4482,0.4267495080785065
4483,0.3039784533311041
4484,0.36480997377183405
4485,0.4631935139286194
4486,0.15797669686518293
4487,0.32215209191467825
4488,0.24700141030392764
4489,0.2528077705572138
4490,0.2642178228485773
4491,0.3721443099573235
4492,0.43953365475624323
4493,0.3835257290986364
4494,0.12104623978984785
4495,0.32912315899355543
4496,0.3963187115350318
4497,0.8122018600545943
4498,0.4269197451239889
4499,0.4330723948420685
4500,0.7471963381275318
4501,0.28985358513118464
4502,0.2800330210952474
4503,0.40733011075302733
4504,0.3823126739757155
4505,0.5538852031498712
4506,0.31741504339467597
4507,0.33200811357748694
4508,0.38000159484644846
4509,0.3988662717039372
4510,0.2006298190851264
4511,0.36364977468975407
4512,0.7711846655666824
4513,0.28588190878984704
4514,0.5120859174663996
4515,0.3935304565559866
4516,0.38701876692501447
4517,0.3384454598533765
4518,0.4372289925434945
4519,0.509361660393738
4520,0.5051113227270737
4521,0.34601657852434464
4522,0.12235379563096163
4523,0.1650043109050553
4524,0.5741971077145283
4525,0.5395482514594189
4526,0.3920840703720414
4527,0.11542734684507708
4528,0.5562796513454767
4529,0.40418655248270186
4530,0.5806013689410248
4531,0.7999902247491706
4532,0.4311264661161333
4533,0.4114027597501402
4534,0.45039769222175285
4535,0.2551964317334144
4536,0.5158566987351185
4537,0.3432293516202545
4538,0.4719603729364165
4539,0.43189269112694645
4540,0.31372399394040884
4541,0.2635227654250348
4542,0.3122529049024276
4543,0.3722820337083487
4544,0.1742940554574056
4545,0.5173534839424704
4546,0.3414327617006041
4547,0.3607607155945291
4548,0.23152381123368213
4549,0.2796888176043356
4550,0.33493818651640833
4551,0.531997241593837
4552,0.43945930879263423
4553,0.37702373821988094
4554,0.4179889341120099
4555,0.23095658953502188
4556,0.5418193092132001
4557,0.2997871469308468
4558,0.4980760711591918
4559,0.2390685527207054
4560,0.3751988491230769
4561,0.1396190358186403
4562,0.3989230700035382
4563,0.5096877704799276
4564,0.34691935151613557
4565,0.5806013689410248
4566,0.25767837208935074
4567,0.42376874271342574
4568,0.44480709933348794
4569,0.27862979306345237
4570,0.3064613241766904
4571,0.2980608044639599
4572,0.22793081493671705
4573,0.28040369408949234
4574,0.543113346547695
4575,0.6320922529312291
4576,0.39207203468077556
4577,0.4298745539963656
4578,0.32345735498355604
4579,0.2142709086946456
4580,0.17301969774060016
4581,0.47272976610088674
4582,0.250366387292689
4583,0.7009393312331491
4584,0.19252130478780238
4585,0.5487806925028692
4586,0.5030170839064753
4587,0.3259331627755213
4588,0.3597199185876284
4589,0.14907911044638253
4590,0.3530503696252289
4591,0.4680767073357076
4592,0.4133494270830596
4593,0.5503133714272344
4594,0.31647005651626536
4595,0.28937332073188077
4596,0.46242483921422256
4597,0.5141864324644468
4598,0.36350320618932724
4599,0.2696622859084699
4600,0.45432400167679626
4601,0.25880032548331094
4602,0.3156821269760793
4603,0.1494727385320444
4604,0.5985019313374714
4605,0.4129283328655091
4606,0.22129251558599766
4607,0.2999795028876047
4608,0.3606195631233608
4609,0.5391943088297046
4610,0.5556171785338492
4611,0.47398876492050224
4612,0.5729855690131427
4613,0.4873056149380719
4614,0.40041049558402336
4615,0.5115161493231085
4616,0.07618421906899166
4617,0.35315471286603695
4618,0.17504066237656146
4619,0.6337275567741839
4620,0.46041604479959886
4621,0.3944356747269621
4622,0.8097785763271322
4623,0.49067447028146327
4624,0.34590637351149195
4625,0.5044902242139381
4626,0.5838161370787512
4627,0.528293918291463
4628,0.3258805624137112
4629,0.4662079116715575
4630,0.3726857132136563
4631,0.45052292473990024
4632,0.269871572569346
4633,0.24542964933712283
4634,0.2855920470584692
4635,0.39434972208816993
4636,0.5732677194108352
4637,0.37254119007741915
4638,0.1764351921693206
4639,0.17155920487061793
4640,0.3859877098014516
4641,0.5234427588965294
4642,0.13699149260680507
4643,0.17948796724472052
4644,0.3263865712447653
4645,0.40014467258089964
4646,0.1902259338051591
4647,0.490223971912794
4648,0.5246331035782485
4649,0.36737027359309216
4650,0.37328381003970934
4651,0.11729751404657408
4652,0.2662776512625516
4653,0.37584085191525357
4654,0.400182701124572
4655,0.5431687391710023
4656,0.2563706155435097
4657,0.5243398687900526
4658,0.36064689856442517
4659,0.48900268843172556
4660,0.34709449965977185
4661,0.5638900022448804
4662,0.1510413850568021
4663,0.4302242254450757
4664,0.2000366532294449
4665,0.6549314803879329
4666,0.21672827744395937
4667,0.30082701241290577
4668,0.2821003060571506
4669,0.4703549058214651
